ENSMUSG00000070319	Eif3g	Gene Expression
ENSMUSG00000004099	Dnmt1	Gene Expression
ENSMUSG00000099147	mmu-mir-7081	Gene Expression
ENSMUSG00000043895	S1pr2	Gene Expression
ENSMUSG00000003299	Mrpl4	Gene Expression
ENSMUSG00000037405	Icam1	Gene Expression
ENSMUSG00000097432	Gm20603	Gene Expression
ENSMUSG00000001014	Icam4	Gene Expression
ENSMUSG00000032174	Icam5	Gene Expression
ENSMUSG00000084663	Mir1900	Gene Expression
ENSMUSG00000097535	Gm26592	Gene Expression
ENSMUSG00000079681	Zglp1	Gene Expression
ENSMUSG00000079677	Fdx1l	Gene Expression
ENSMUSG00000010205	Raver1	Gene Expression
ENSMUSG00000098907	mmu-mir-7082	Gene Expression
ENSMUSG00000086016	1700084C06Rik	Gene Expression
ENSMUSG00000032175	Tyk2	Gene Expression
ENSMUSG00000019471	Cdc37	Gene Expression
ENSMUSG00000032177	Pde4a	Gene Expression
ENSMUSG00000097439	Gm16754	Gene Expression
ENSMUSG00000003308	Keap1	Gene Expression
ENSMUSG00000045087	S1pr5	Gene Expression
ENSMUSG00000002820	Atg4d	Gene Expression
ENSMUSG00000035047	Kri1	Gene Expression
ENSMUSG00000096472	Cdkn2d	Gene Expression
ENSMUSG00000003309	Ap1m2	Gene Expression
ENSMUSG00000057193	Slc44a2	Gene Expression
ENSMUSG00000032178	Ilf3	Gene Expression
ENSMUSG00000097665	Gm16853	Gene Expression
ENSMUSG00000002825	Qtrt1	Gene Expression
ENSMUSG00000033335	Dnm2	Gene Expression
ENSMUSG00000065547	Mir199a-1	Gene Expression
ENSMUSG00000032180	Tmed1	Gene Expression
ENSMUSG00000057191	AB124611	Gene Expression
ENSMUSG00000032185	Carm1	Gene Expression
ENSMUSG00000032182	Yipf2	Gene Expression
ENSMUSG00000048429	1810026J23Rik	Gene Expression
ENSMUSG00000088478	Mir1946b	Gene Expression
ENSMUSG00000032187	Smarca4	Gene Expression
ENSMUSG00000099192	uc_338	Gene Expression
ENSMUSG00000097155	Gm26511	Gene Expression
ENSMUSG00000032193	Ldlr	Gene Expression
ENSMUSG00000074476	Spc24	Gene Expression
ENSMUSG00000032194	Kank2	Gene Expression
ENSMUSG00000032198	Dock6	Gene Expression
ENSMUSG00000098473	mmu-mir-7083	Gene Expression
ENSMUSG00000047822	Gm6484	Gene Expression
ENSMUSG00000019066	Rab3d	Gene Expression
ENSMUSG00000040883	Tmem205	Gene Expression
ENSMUSG00000006241	Ccdc159	Gene Expression
ENSMUSG00000040563	BC018242	Gene Expression
ENSMUSG00000051238	Swsap1	Gene Expression
ENSMUSG00000006235	Epor	Gene Expression
ENSMUSG00000040146	Rgl3	Gene Expression
ENSMUSG00000039632	Ccdc151	Gene Expression
ENSMUSG00000003402	Prkcsh	Gene Expression
ENSMUSG00000003410	Elavl3	Gene Expression
ENSMUSG00000038895	Zfp653	Gene Expression
ENSMUSG00000096981	Gm16845	Gene Expression
ENSMUSG00000066839	Ecsit	Gene Expression
ENSMUSG00000001349	Cnn1	Gene Expression
ENSMUSG00000013822	Elof1	Gene Expression
ENSMUSG00000098646	mmu-mir-7084	Gene Expression
ENSMUSG00000001348	Acp5	Gene Expression
ENSMUSG00000010607	Pigyl	Gene Expression
ENSMUSG00000074472	Zfp872	Gene Expression
ENSMUSG00000090925	1810064F22Rik	Gene Expression
ENSMUSG00000057982	Zfp809	Gene Expression
ENSMUSG00000062794	Zfp599	Gene Expression
ENSMUSG00000066829	Zfp810	Gene Expression
ENSMUSG00000036777	Anln	Gene Expression
ENSMUSG00000036411	9530077C05Rik	Gene Expression
ENSMUSG00000032239	Rp9	Gene Expression
ENSMUSG00000091159	Gm17545	Gene Expression
ENSMUSG00000035919	Bbs9	Gene Expression
ENSMUSG00000098940	U4	Gene Expression
ENSMUSG00000031963	Bmper	Gene Expression
ENSMUSG00000043659	Npsr1	Gene Expression
ENSMUSG00000085969	Gm15600	Gene Expression
ENSMUSG00000074465	Gm10701	Gene Expression
ENSMUSG00000088104	Gm22380	Gene Expression
ENSMUSG00000043067	Dpy19l1	Gene Expression
ENSMUSG00000085576	Dpy19l2	Gene Expression
ENSMUSG00000047995	Cypt4	Gene Expression
ENSMUSG00000031965	Tbx20	Gene Expression
ENSMUSG00000088731	Gm23893	Gene Expression
ENSMUSG00000066810	Gm10181	Gene Expression
ENSMUSG00000008429	Herpud2	Gene Expression
ENSMUSG00000001833	Sept7	Gene Expression
ENSMUSG00000036611	Eepd1	Gene Expression
ENSMUSG00000088876	Gm25861	Gene Expression
ENSMUSG00000077697	Gm25346	Gene Expression
ENSMUSG00000095069	Gm26190	Gene Expression
ENSMUSG00000045994	B3gat1	Gene Expression
ENSMUSG00000036395	Glb1l2	Gene Expression
ENSMUSG00000031966	Glb1l3	Gene Expression
ENSMUSG00000079644	Gm1110	Gene Expression
ENSMUSG00000031969	Acad8	Gene Expression
ENSMUSG00000035443	Thyn1	Gene Expression
ENSMUSG00000031988	Vps26b	Gene Expression
ENSMUSG00000035024	Ncapd3	Gene Expression
ENSMUSG00000031990	Jam3	Gene Expression
ENSMUSG00000034275	Igsf9b	Gene Expression
ENSMUSG00000031991	Spata19	Gene Expression
ENSMUSG00000062257	Opcml	Gene Expression
ENSMUSG00000087531	Gm15606	Gene Expression
ENSMUSG00000059974	Ntm	Gene Expression
ENSMUSG00000085449	Gm15520	Gene Expression
ENSMUSG00000085638	Gm15521	Gene Expression
ENSMUSG00000096018	Gm26435	Gene Expression
ENSMUSG00000031993	Snx19	Gene Expression
ENSMUSG00000033453	Adamts15	Gene Expression
ENSMUSG00000031994	Adamts8	Gene Expression
ENSMUSG00000047412	Zbtb44	Gene Expression
ENSMUSG00000097701	Gm17508	Gene Expression
ENSMUSG00000031995	St14	Gene Expression
ENSMUSG00000031996	Aplp2	Gene Expression
ENSMUSG00000042496	Prdm10	Gene Expression
ENSMUSG00000042185	Nfrkb	Gene Expression
ENSMUSG00000041737	Tmem45b	Gene Expression
ENSMUSG00000032033	Barx2	Gene Expression
ENSMUSG00000041444	Arhgap32	Gene Expression
ENSMUSG00000032034	Kcnj5	Gene Expression
ENSMUSG00000041248	Kcnj1	Gene Expression
ENSMUSG00000016087	Fli1	Gene Expression
ENSMUSG00000064492	Gm22060	Gene Expression
ENSMUSG00000098645	RP24-88B13.6	Gene Expression
ENSMUSG00000032035	Ets1	Gene Expression
ENSMUSG00000098843	RP23-93M1.3	Gene Expression
ENSMUSG00000099148	RP23-93M1.2	Gene Expression
ENSMUSG00000099025	RP24-308I2.1	Gene Expression
ENSMUSG00000098519	RP24-86O15.2	Gene Expression
ENSMUSG00000088905	Gm25439	Gene Expression
ENSMUSG00000098358	RP24-480M3.1	Gene Expression
ENSMUSG00000098758	RP24-480M3.2	Gene Expression
ENSMUSG00000098841	RP24-225I21.1	Gene Expression
ENSMUSG00000032036	Kirrel3	Gene Expression
ENSMUSG00000097355	Gm26662	Gene Expression
ENSMUSG00000053889	A130066N16Rik	Gene Expression
ENSMUSG00000089465	Gm23702	Gene Expression
ENSMUSG00000032038	St3gal4	Gene Expression
ENSMUSG00000070315	4930581F22Rik	Gene Expression
ENSMUSG00000032040	Dcps	Gene Expression
ENSMUSG00000088056	Gm24262	Gene Expression
ENSMUSG00000032041	Tirap	Gene Expression
ENSMUSG00000032042	Srpr	Gene Expression
ENSMUSG00000039048	Foxred1	Gene Expression
ENSMUSG00000050471	Fam118b	Gene Expression
ENSMUSG00000032044	Rpusd4	Gene Expression
ENSMUSG00000038119	Cdon	Gene Expression
ENSMUSG00000065934	Gm25630	Gene Expression
ENSMUSG00000088605	Gm24188	Gene Expression
ENSMUSG00000098590	RP23-462C3.1	Gene Expression
ENSMUSG00000032101	Ddx25	Gene Expression
ENSMUSG00000032103	Pus3	Gene Expression
ENSMUSG00000050555	Hyls1	Gene Expression
ENSMUSG00000074452	Pate2	Gene Expression
ENSMUSG00000032099	Pate4	Gene Expression
ENSMUSG00000094995	Gm17365	Gene Expression
ENSMUSG00000091215	Gm17252	Gene Expression
ENSMUSG00000091174	Gm17677	Gene Expression
ENSMUSG00000098847	D730048I06RIK	Gene Expression
ENSMUSG00000090738	Gm17727	Gene Expression
ENSMUSG00000032108	D730048I06Rik	Gene Expression
ENSMUSG00000047980	9230110F15Rik	Gene Expression
ENSMUSG00000098705	RP24-399L6.2	Gene Expression
ENSMUSG00000078934	9230113P08Rik	Gene Expression
ENSMUSG00000099201	RP23-117B4.1	Gene Expression
ENSMUSG00000091411	Gm5916	Gene Expression
ENSMUSG00000098390	RP23-319C8.4	Gene Expression
ENSMUSG00000066767	Gm3867	Gene Expression
ENSMUSG00000023093	Gm7257	Gene Expression
ENSMUSG00000090710	Gm9513	Gene Expression
ENSMUSG00000074448	Gm5615	Gene Expression
ENSMUSG00000091248	Gm17689	Gene Expression
ENSMUSG00000070313	A630095E13Rik	Gene Expression
ENSMUSG00000098304	RP24-570C10.7	Gene Expression
ENSMUSG00000032110	Acrv1	Gene Expression
ENSMUSG00000032113	Chek1	Gene Expression
ENSMUSG00000032116	Stt3a	Gene Expression
ENSMUSG00000096993	Gm26787	Gene Expression
ENSMUSG00000062762	Ei24	Gene Expression
ENSMUSG00000032118	Fez1	Gene Expression
ENSMUSG00000035934	Pknox2	Gene Expression
ENSMUSG00000093721	Gm3896	Gene Expression
ENSMUSG00000077401	n-R5s82	Gene Expression
ENSMUSG00000077483	Gm25273	Gene Expression
ENSMUSG00000032121	Tmem218	Gene Expression
ENSMUSG00000032122	Slc37a2	Gene Expression
ENSMUSG00000034303	Ccdc15	Gene Expression
ENSMUSG00000046240	Hepacam	Gene Expression
ENSMUSG00000032125	Robo4	Gene Expression
ENSMUSG00000032128	Robo3	Gene Expression
ENSMUSG00000042138	Msantd2	Gene Expression
ENSMUSG00000001946	Esam	Gene Expression
ENSMUSG00000001943	Vsig2	Gene Expression
ENSMUSG00000053310	Nrgn	Gene Expression
ENSMUSG00000001948	Spa17	Gene Expression
ENSMUSG00000001942	Siae	Gene Expression
ENSMUSG00000011114	Tbrg1	Gene Expression
ENSMUSG00000011118	Panx3	Gene Expression
ENSMUSG00000061165	Olfr160	Gene Expression
ENSMUSG00000063350	Olfr874	Gene Expression
ENSMUSG00000058628	Olfr875	Gene Expression
ENSMUSG00000066750	Olfr876	Gene Expression
ENSMUSG00000065620	Gm24764	Gene Expression
ENSMUSG00000066749	Olfr877	Gene Expression
ENSMUSG00000066748	Olfr145	Gene Expression
ENSMUSG00000066747	Olfr878	Gene Expression
ENSMUSG00000060583	Olfr881	Gene Expression
ENSMUSG00000094461	Olfr883	Gene Expression
ENSMUSG00000095893	Olfr884	Gene Expression
ENSMUSG00000096424	Olfr885	Gene Expression
ENSMUSG00000096167	Olfr887	Gene Expression
ENSMUSG00000095527	Olfr888	Gene Expression
ENSMUSG00000096356	Olfr889	Gene Expression
ENSMUSG00000096409	Olfr890	Gene Expression
ENSMUSG00000045528	Olfr891	Gene Expression
ENSMUSG00000093901	Olfr893	Gene Expression
ENSMUSG00000070311	Olfr894	Gene Expression
ENSMUSG00000094778	Olfr143	Gene Expression
ENSMUSG00000096427	Olfr895	Gene Expression
ENSMUSG00000058270	Olfr25	Gene Expression
ENSMUSG00000094588	Olfr898	Gene Expression
ENSMUSG00000049864	Olfr250	Gene Expression
ENSMUSG00000096757	Olfr251	Gene Expression
ENSMUSG00000049098	Olfr147	Gene Expression
ENSMUSG00000052058	Olfr901	Gene Expression
ENSMUSG00000049334	Olfr902	Gene Expression
ENSMUSG00000094380	Olfr904	Gene Expression
ENSMUSG00000096794	Olfr905	Gene Expression
ENSMUSG00000039962	Olfr906	Gene Expression
ENSMUSG00000094810	Olfr907	Gene Expression
ENSMUSG00000077240	Gm23271	Gene Expression
ENSMUSG00000062621	Olfr911-ps1	Gene Expression
ENSMUSG00000057444	Olfr910	Gene Expression
ENSMUSG00000060114	Olfr912	Gene Expression
ENSMUSG00000059189	Olfr913	Gene Expression
ENSMUSG00000047050	Olfr914	Gene Expression
ENSMUSG00000094701	Olfr916	Gene Expression
ENSMUSG00000063225	Olfr917	Gene Expression
ENSMUSG00000046150	Olfr918	Gene Expression
ENSMUSG00000056961	Olfr919	Gene Expression
ENSMUSG00000023186	Vwa5a	Gene Expression
ENSMUSG00000061039	Olfr920	Gene Expression
ENSMUSG00000049926	Olfr921	Gene Expression
ENSMUSG00000043911	Olfr922	Gene Expression
ENSMUSG00000044798	Olfr923	Gene Expression
ENSMUSG00000062103	Olfr924	Gene Expression
ENSMUSG00000047667	Olfr26	Gene Expression
ENSMUSG00000064333	Olfr926	Gene Expression
ENSMUSG00000063221	Olfr930	Gene Expression
ENSMUSG00000058515	Olfr933	Gene Expression
ENSMUSG00000057424	Olfr934	Gene Expression
ENSMUSG00000059595	Olfr935	Gene Expression
ENSMUSG00000058820	Olfr146	Gene Expression
ENSMUSG00000095194	Olfr936	Gene Expression
ENSMUSG00000093935	Gm25529	Gene Expression
ENSMUSG00000094182	Olfr937	Gene Expression
ENSMUSG00000093152	Gm25032	Gene Expression
ENSMUSG00000048501	Olfr938	Gene Expression
ENSMUSG00000049708	Olfr27	Gene Expression
ENSMUSG00000094970	Olfr943	Gene Expression
ENSMUSG00000096555	Olfr944	Gene Expression
ENSMUSG00000096109	Olfr1537	Gene Expression
ENSMUSG00000063380	Olfr945	Gene Expression
ENSMUSG00000057349	Olfr948	Gene Expression
ENSMUSG00000094269	Olfr951	Gene Expression
ENSMUSG00000058856	Olfr952	Gene Expression
ENSMUSG00000094745	Olfr954	Gene Expression
ENSMUSG00000063176	Olfr955	Gene Expression
ENSMUSG00000062649	Olfr44	Gene Expression
ENSMUSG00000095322	Olfr957	Gene Expression
ENSMUSG00000077427	Gm24278	Gene Expression
ENSMUSG00000050853	Olfr958	Gene Expression
ENSMUSG00000059366	Olfr959	Gene Expression
ENSMUSG00000038112	AW551984	Gene Expression
ENSMUSG00000048299	Olfr148	Gene Expression
ENSMUSG00000059867	Olfr960	Gene Expression
ENSMUSG00000059106	Olfr961	Gene Expression
ENSMUSG00000064110	Olfr963	Gene Expression
ENSMUSG00000062121	Olfr149	Gene Expression
ENSMUSG00000095839	Olfr965	Gene Expression
ENSMUSG00000094353	Olfr150	Gene Expression
ENSMUSG00000055820	Olfr967	Gene Expression
ENSMUSG00000095903	Olfr968	Gene Expression
ENSMUSG00000094254	Olfr969	Gene Expression
ENSMUSG00000095774	Olfr970	Gene Expression
ENSMUSG00000093934	Olfr971	Gene Expression
ENSMUSG00000094449	Olfr972	Gene Expression
ENSMUSG00000095390	Olfr229	Gene Expression
ENSMUSG00000051493	Olfr974	Gene Expression
ENSMUSG00000043331	Olfr975	Gene Expression
ENSMUSG00000047352	Olfr976	Gene Expression
ENSMUSG00000044292	Olfr978	Gene Expression
ENSMUSG00000059473	Olfr979	Gene Expression
ENSMUSG00000060254	Olfr980	Gene Expression
ENSMUSG00000046678	Olfr981	Gene Expression
ENSMUSG00000049010	Olfr982	Gene Expression
ENSMUSG00000044205	Olfr983	Gene Expression
ENSMUSG00000045812	Olfr984	Gene Expression
ENSMUSG00000049073	Olfr985	Gene Expression
ENSMUSG00000040541	Tmem225	Gene Expression
ENSMUSG00000051095	Olfr986	Gene Expression
ENSMUSG00000025602	Zfp202	Gene Expression
ENSMUSG00000049281	Scn3b	Gene Expression
ENSMUSG00000040111	Gramd1b	Gene Expression
ENSMUSG00000087047	1700110K17Rik	Gene Expression
ENSMUSG00000097205	Gm17540	Gene Expression
ENSMUSG00000094204	Gm21915	Gene Expression
ENSMUSG00000032024	Clmp	Gene Expression
ENSMUSG00000086014	Gm16095	Gene Expression
ENSMUSG00000087135	Gm16096	Gene Expression
ENSMUSG00000015656	Hspa8	Gene Expression
ENSMUSG00000096263	Snord14c	Gene Expression
ENSMUSG00000095118	Snord14d	Gene Expression
ENSMUSG00000064791	Snord14e	Gene Expression
ENSMUSG00000054360	Bsx	Gene Expression
ENSMUSG00000032023	4931429I11Rik	Gene Expression
ENSMUSG00000032021	Crtam	Gene Expression
ENSMUSG00000032020	Ubash3b	Gene Expression
ENSMUSG00000064909	Gm25401	Gene Expression
ENSMUSG00000093011	Mir100	Gene Expression
ENSMUSG00000092770	Mirlet7a-2	Gene Expression
ENSMUSG00000074415	2610203C20Rik	Gene Expression
ENSMUSG00000093354	Mir125b-1	Gene Expression
ENSMUSG00000049313	Sorl1	Gene Expression
ENSMUSG00000086360	Gm16214	Gene Expression
ENSMUSG00000032018	Sc5d	Gene Expression
ENSMUSG00000096114	Gm26272	Gene Expression
ENSMUSG00000037705	Tecta	Gene Expression
ENSMUSG00000037287	Tbcel	Gene Expression
ENSMUSG00000087456	Gm16322	Gene Expression
ENSMUSG00000032017	Grik4	Gene Expression
ENSMUSG00000093745	Gm24420	Gene Expression
ENSMUSG00000076355	Gm23526	Gene Expression
ENSMUSG00000059495	Arhgef12	Gene Expression
ENSMUSG00000048503	Tmem136	Gene Expression
ENSMUSG00000032015	Pou2f3	Gene Expression
ENSMUSG00000032014	Oaf	Gene Expression
ENSMUSG00000095385	D630033O11Rik	Gene Expression
ENSMUSG00000032013	Trim29	Gene Expression
ENSMUSG00000032012	Pvrl1	Gene Expression
ENSMUSG00000096322	Gm3898	Gene Expression
ENSMUSG00000088044	Gm23326	Gene Expression
ENSMUSG00000032011	Thy1	Gene Expression
ENSMUSG00000053128	Rnf26	Gene Expression
ENSMUSG00000032010	Usp2	Gene Expression
ENSMUSG00000034739	Mfrp	Gene Expression
ENSMUSG00000079592	C1qtnf5	Gene Expression
ENSMUSG00000092258	Gm20444	Gene Expression
ENSMUSG00000097467	Gm26737	Gene Expression
ENSMUSG00000097617	Gm10687	Gene Expression
ENSMUSG00000032135	Mcam	Gene Expression
ENSMUSG00000034342	Cbl	Gene Expression
ENSMUSG00000070306	Ccdc153	Gene Expression
ENSMUSG00000032105	Pdzd3	Gene Expression
ENSMUSG00000032109	Nlrx1	Gene Expression
ENSMUSG00000032131	Abcg4	Gene Expression
ENSMUSG00000032119	Hinfp	Gene Expression
ENSMUSG00000032120	C2cd2l	Gene Expression
ENSMUSG00000032123	Dpagt1	Gene Expression
ENSMUSG00000049932	H2afx	Gene Expression
ENSMUSG00000032126	Hmbs	Gene Expression
ENSMUSG00000032127	Vps11	Gene Expression
ENSMUSG00000088028	Gm22141	Gene Expression
ENSMUSG00000032115	Hyou1	Gene Expression
ENSMUSG00000088398	Gm26306	Gene Expression
ENSMUSG00000032114	Slc37a4	Gene Expression
ENSMUSG00000099309	mmu-mir-7085	Gene Expression
ENSMUSG00000032112	Trappc4	Gene Expression
ENSMUSG00000009927	Rps25	Gene Expression
ENSMUSG00000043923	Ccdc84	Gene Expression
ENSMUSG00000074397	Foxr1	Gene Expression
ENSMUSG00000041523	Upk2	Gene Expression
ENSMUSG00000094437	Gm9830	Gene Expression
ENSMUSG00000088793	Gm22540	Gene Expression
ENSMUSG00000060380	C030014I23Rik	Gene Expression
ENSMUSG00000063382	Bcl9l	Gene Expression
ENSMUSG00000047880	Cxcr5	Gene Expression
ENSMUSG00000032097	Ddx6	Gene Expression
ENSMUSG00000032098	Treh	Gene Expression
ENSMUSG00000048537	Phldb1	Gene Expression
ENSMUSG00000064658	Gm24166	Gene Expression
ENSMUSG00000032096	Arcn1	Gene Expression
ENSMUSG00000002031	Ift46	Gene Expression
ENSMUSG00000002032	Tmem25	Gene Expression
ENSMUSG00000039438	Ttc36	Gene Expression
ENSMUSG00000002028	Kmt2a	Gene Expression
ENSMUSG00000080358	Gm26249	Gene Expression
ENSMUSG00000038717	Atp5l	Gene Expression
ENSMUSG00000059890	Ube4a	Gene Expression
ENSMUSG00000002033	Cd3g	Gene Expression
ENSMUSG00000032094	Cd3d	Gene Expression
ENSMUSG00000032093	Cd3e	Gene Expression
ENSMUSG00000032092	Mpzl2	Gene Expression
ENSMUSG00000070305	Mpzl3	Gene Expression
ENSMUSG00000048534	Amica1	Gene Expression
ENSMUSG00000074385	Gm10684	Gene Expression
ENSMUSG00000070304	Scn2b	Gene Expression
ENSMUSG00000046480	Scn4b	Gene Expression
ENSMUSG00000032091	Tmprss4	Gene Expression
ENSMUSG00000091659	Gm17099	Gene Expression
ENSMUSG00000091996	BC049352	Gene Expression
ENSMUSG00000032089	Il10ra	Gene Expression
ENSMUSG00000098361	mmu-mir-7086	Gene Expression
ENSMUSG00000085831	1700003G13Rik	Gene Expression
ENSMUSG00000037129	Tmprss13	Gene Expression
ENSMUSG00000066705	Fxyd6	Gene Expression
ENSMUSG00000059412	Fxyd2	Gene Expression
ENSMUSG00000097074	4833428L15Rik	Gene Expression
ENSMUSG00000032087	Dscaml1	Gene Expression
ENSMUSG00000096202	Gm22069	Gene Expression
ENSMUSG00000043987	Cep164	Gene Expression
ENSMUSG00000032086	Bace1	Gene Expression
ENSMUSG00000089810	Gm16536	Gene Expression
ENSMUSG00000042790	Rnf214	Gene Expression
ENSMUSG00000087734	Gm24646	Gene Expression
ENSMUSG00000035382	Pcsk7	Gene Expression
ENSMUSG00000032085	Tagln	Gene Expression
ENSMUSG00000034908	Sidt2	Gene Expression
ENSMUSG00000098327	mmu-mir-7087	Gene Expression
ENSMUSG00000097813	A830035O19Rik	Gene Expression
ENSMUSG00000003131	Pafah1b2	Gene Expression
ENSMUSG00000034135	Sik3	Gene Expression
ENSMUSG00000032083	Apoa1	Gene Expression
ENSMUSG00000032081	Apoc3	Gene Expression
ENSMUSG00000032080	Apoa4	Gene Expression
ENSMUSG00000074373	Gm10680	Gene Expression
ENSMUSG00000032079	Apoa5	Gene Expression
ENSMUSG00000032078	Zfp259	Gene Expression
ENSMUSG00000032077	Bud13	Gene Expression
ENSMUSG00000056617	4931429L15Rik	Gene Expression
ENSMUSG00000097463	4930448E22Rik	Gene Expression
ENSMUSG00000077383	Gm22659	Gene Expression
ENSMUSG00000064673	Gm22805	Gene Expression
ENSMUSG00000094893	Gm4791	Gene Expression
ENSMUSG00000094895	Gm22286	Gene Expression
ENSMUSG00000032076	Cadm1	Gene Expression
ENSMUSG00000032028	Nxpe2	Gene Expression
ENSMUSG00000044229	Nxpe4	Gene Expression
ENSMUSG00000063543	Gm5616	Gene Expression
ENSMUSG00000032026	Rexo2	Gene Expression
ENSMUSG00000042396	Rbm7	Gene Expression
ENSMUSG00000042293	Gm5617	Gene Expression
ENSMUSG00000080401	Gm23653	Gene Expression
ENSMUSG00000032271	Nnmt	Gene Expression
ENSMUSG00000066687	Zbtb16	Gene Expression
ENSMUSG00000032269	Htr3a	Gene Expression
ENSMUSG00000008590	Htr3b	Gene Expression
ENSMUSG00000032267	Usp28	Gene Expression
ENSMUSG00000032264	Zw10	Gene Expression
ENSMUSG00000032268	Tmprss5	Gene Expression
ENSMUSG00000054156	Gm4894	Gene Expression
ENSMUSG00000032259	Drd2	Gene Expression
ENSMUSG00000032257	Ankk1	Gene Expression
ENSMUSG00000040219	Ttc12	Gene Expression
ENSMUSG00000039542	Ncam1	Gene Expression
ENSMUSG00000079564	Gm11149	Gene Expression
ENSMUSG00000094255	Gm25633	Gene Expression
ENSMUSG00000058443	Rpl10-ps3	Gene Expression
ENSMUSG00000032068	1600029D21Rik	Gene Expression
ENSMUSG00000032067	Pts	Gene Expression
ENSMUSG00000032066	Bco2	Gene Expression
ENSMUSG00000032065	Tex12	Gene Expression
ENSMUSG00000039217	Il18	Gene Expression
ENSMUSG00000000171	Sdhd	Gene Expression
ENSMUSG00000039016	Timm8b	Gene Expression
ENSMUSG00000059820	AU019823	Gene Expression
ENSMUSG00000000167	Pih1d2	Gene Expression
ENSMUSG00000000168	Dlat	Gene Expression
ENSMUSG00000032064	Dixdc1	Gene Expression
ENSMUSG00000032062	2310030G06Rik	Gene Expression
ENSMUSG00000038086	Hspb2	Gene Expression
ENSMUSG00000032060	Cryab	Gene Expression
ENSMUSG00000037971	1110032A03Rik	Gene Expression
ENSMUSG00000037845	Fdxacb1	Gene Expression
ENSMUSG00000032059	Alg9	Gene Expression
ENSMUSG00000032058	Ppp2r1b	Gene Expression
ENSMUSG00000088708	Gm25558	Gene Expression
ENSMUSG00000037112	Sik2	Gene Expression
ENSMUSG00000060594	Layn	Gene Expression
ENSMUSG00000032057	4833427G06Rik	Gene Expression
ENSMUSG00000065587	Mir34c	Gene Expression
ENSMUSG00000065492	Mir34b	Gene Expression
ENSMUSG00000032056	Btg4	Gene Expression
ENSMUSG00000032053	Pou2af1	Gene Expression
ENSMUSG00000079559	Gm684	Gene Expression
ENSMUSG00000044694	2010007H06Rik	Gene Expression
ENSMUSG00000036027	1810046K07Rik	Gene Expression
ENSMUSG00000078308	Gm7293	Gene Expression
ENSMUSG00000053199	Arhgap20	Gene Expression
ENSMUSG00000074354	9230115E21Rik	Gene Expression
ENSMUSG00000032051	Fdx1	Gene Expression
ENSMUSG00000032050	Rdx	Gene Expression
ENSMUSG00000099213	CT009732.1	Gene Expression
ENSMUSG00000035164	Zc3h12c	Gene Expression
ENSMUSG00000099311	mmu-mir-6244	Gene Expression
ENSMUSG00000077796	Gm25562	Gene Expression
ENSMUSG00000078307	AI593442	Gene Expression
ENSMUSG00000092965	Gm22242	Gene Expression
ENSMUSG00000053289	Ddx10	Gene Expression
ENSMUSG00000032048	4930510E17Rik	Gene Expression
ENSMUSG00000034584	Exph5	Gene Expression
ENSMUSG00000034487	Kdelc2	Gene Expression
ENSMUSG00000098362	mmu-mir-130c	Gene Expression
ENSMUSG00000005131	4930550C14Rik	Gene Expression
ENSMUSG00000034218	Atm	Gene Expression
ENSMUSG00000033054	Npat	Gene Expression
ENSMUSG00000032047	Acat1	Gene Expression
ENSMUSG00000032030	Cul5	Gene Expression
ENSMUSG00000064622	Gm22304	Gene Expression
ENSMUSG00000086914	Gm16124	Gene Expression
ENSMUSG00000055069	Rab39	Gene Expression
ENSMUSG00000042195	Slc35f2	Gene Expression
ENSMUSG00000042045	Sln	Gene Expression
ENSMUSG00000059830	Gm16380	Gene Expression
ENSMUSG00000041986	Elmod1	Gene Expression
ENSMUSG00000074345	Tnfaip8l3	Gene Expression
ENSMUSG00000032274	Cyp19a1	Gene Expression
ENSMUSG00000074343	1700104A03Rik	Gene Expression
ENSMUSG00000046167	Gldn	Gene Expression
ENSMUSG00000041268	Dmxl2	Gene Expression
ENSMUSG00000087801	Gm25980	Gene Expression
ENSMUSG00000046460	Sh2d7	Gene Expression
ENSMUSG00000037493	Cib2	Gene Expression
ENSMUSG00000032279	Idh3a	Gene Expression
ENSMUSG00000032281	Acsbg1	Gene Expression
ENSMUSG00000032285	Dnaja4	Gene Expression
ENSMUSG00000093441	Gm22872	Gene Expression
ENSMUSG00000061559	Wdr61	Gene Expression
ENSMUSG00000032291	Crabp1	Gene Expression
ENSMUSG00000032293	Ireb2	Gene Expression
ENSMUSG00000035878	Hykk	Gene Expression
ENSMUSG00000044820	AY074887	Gene Expression
ENSMUSG00000032301	Psma4	Gene Expression
ENSMUSG00000035594	Chrna5	Gene Expression
ENSMUSG00000032303	Chrna3	Gene Expression
ENSMUSG00000035200	Chrnb4	Gene Expression
ENSMUSG00000032307	Ube2q2	Gene Expression
ENSMUSG00000032309	Fbxo22	Gene Expression
ENSMUSG00000032311	Nrg4	Gene Expression
ENSMUSG00000032313	AI118078	Gene Expression
ENSMUSG00000032314	Etfa	Gene Expression
ENSMUSG00000032318	Isl2	Gene Expression
ENSMUSG00000090270	Gm17226	Gene Expression
ENSMUSG00000034007	Scaper	Gene Expression
ENSMUSG00000064472	Gm23407	Gene Expression
ENSMUSG00000050702	Rfpl3s	Gene Expression
ENSMUSG00000032320	Rcn2	Gene Expression
ENSMUSG00000032322	Pstpip1	Gene Expression
ENSMUSG00000032324	Tspan3	Gene Expression
ENSMUSG00000074305	C230081A13Rik	Gene Expression
